Id,Fecha,Producto,Categoria,Canal,Cantidad,PrecioUnitario,CostoUnitario
1549,2023-03-01,Silla Ergonómica,Mobiliario,Mayorista,2,250,150
1550,2023-03-01,Monitor 27",Electrónica,Online,4,300,200
1551,2023-03-01,Teclado Mecánico,Accesorios,Tienda Física,4,100,50
1552,2023-03-01,Silla Ergonómica,Mobiliario,Tienda Física,4,250,150
1553,2023-03-01,Teclado Mecánico,Accesorios,Mayorista,1,100,50
1554,2023-03-02,Laptop Pro,Electrónica,Tienda Física,1,1200,900
1555,2023-03-02,Escritorio,Mobiliario,Mayorista,1,400,250
1556,2023-03-02,Escritorio,Mobiliario,Tienda Física,3,400,250
1557,2023-03-02,Silla Ergonómica,Mobiliario,Online,1,250,150
1558,2023-03-02,Laptop Pro,Electrónica,Online,3,1200,900
1559,2023-03-03,Teclado Mecánico,Accesorios,Mayorista,4,100,50
1560,2023-03-03,Laptop Pro,Electrónica,Online,2,1200,900
1561,2023-03-04,Monitor 27",Electrónica,Tienda Física,3,300,200
1562,2023-03-04,Mouse Inalámbrico,Accesorios,Online,4,50,20
1563,2023-03-04,Monitor 27",Electrónica,Tienda Física,3,300,200
1564,2023-03-04,Escritorio,Mobiliario,Mayorista,2,400,250
1565,2023-03-05,Laptop Pro,Electrónica,Mayorista,3,1200,900
1566,2023-03-05,Mouse Inalámbrico,Accesorios,Mayorista,2,50,20
1567,2023-03-05,Mouse Inalámbrico,Accesorios,Online,4,50,20
1568,2023-03-05,Laptop Pro,Electrónica,Mayorista,1,1200,900
1569,2023-03-05,Escritorio,Mobiliario,Mayorista,1,400,250
1570,2023-03-06,Silla Ergonómica,Mobiliario,Online,4,250,150
1571,2023-03-06,Teclado Mecánico,Accesorios,Mayorista,3,100,50
1572,2023-03-06,Teclado Mecánico,Accesorios,Online,3,100,50
1573,2023-03-06,Monitor 27",Electrónica,Mayorista,4,300,200
1574,2023-03-06,Teclado Mecánico,Accesorios,Online,3,100,50
1575,2023-03-07,Escritorio,Mobiliario,Mayorista,1,400,250
1576,2023-03-07,Laptop Pro,Electrónica,Mayorista,1,1200,900
1577,2023-03-07,Escritorio,Mobiliario,Tienda Física,4,400,250
1578,2023-03-08,Escritorio,Mobiliario,Online,3,400,250
1579,2023-03-08,Laptop Pro,Electrónica,Online,4,1200,900
1580,2023-03-08,Teclado Mecánico,Accesorios,Mayorista,2,100,50
1581,2023-03-08,Escritorio,Mobiliario,Mayorista,2,400,250
1582,2023-03-09,Laptop Pro,Electrónica,Online,4,1200,900
1583,2023-03-09,Laptop Pro,Electrónica,Mayorista,4,1200,900
1584,2023-03-09,Silla Ergonómica,Mobiliario,Online,3,250,150
1585,2023-03-10,Laptop Pro,Electrónica,Tienda Física,2,1200,900
1586,2023-03-11,Teclado Mecánico,Accesorios,Mayorista,3,100,50
1587,2023-03-12,Teclado Mecánico,Accesorios,Mayorista,2,100,50
1588,2023-03-12,Monitor 27",Electrónica,Tienda Física,1,300,200
1589,2023-03-12,Monitor 27",Electrónica,Tienda Física,4,300,200
1590,2023-03-13,Mouse Inalámbrico,Accesorios,Tienda Física,4,50,20
1591,2023-03-14,Escritorio,Mobiliario,Tienda Física,2,400,250
1592,2023-03-14,Silla Ergonómica,Mobiliario,Tienda Física,3,250,150
1593,2023-03-14,Laptop Pro,Electrónica,Mayorista,2,1200,900
1594,2023-03-15,Teclado Mecánico,Accesorios,Tienda Física,4,100,50
1595,2023-03-15,Escritorio,Mobiliario,Tienda Física,3,400,250
1596,2023-03-16,Silla Ergonómica,Mobiliario,Online,4,250,150
1597,2023-03-17,Silla Ergonómica,Mobiliario,Tienda Física,3,250,150
1598,2023-03-17,Teclado Mecánico,Accesorios,Tienda Física,3,100,50
1599,2023-03-17,Mouse Inalámbrico,Accesorios,Online,3,50,20
1600,2023-03-17,Monitor 27",Electrónica,Online,2,300,200
1601,2023-03-18,Teclado Mecánico,Accesorios,Mayorista,4,100,50
1602,2023-03-18,Escritorio,Mobiliario,Online,1,400,250
1603,2023-03-18,Laptop Pro,Electrónica,Mayorista,4,1200,900
1604,2023-03-19,Laptop Pro,Electrónica,Mayorista,3,1200,900
1605,2023-03-19,Laptop Pro,Electrónica,Tienda Física,1,1200,900
1606,2023-03-19,Teclado Mecánico,Accesorios,Online,1,100,50
1607,2023-03-19,Teclado Mecánico,Accesorios,Mayorista,2,100,50
1608,2023-03-19,Laptop Pro,Electrónica,Tienda Física,3,1200,900
1609,2023-03-20,Laptop Pro,Electrónica,Mayorista,2,1200,900
1610,2023-03-20,Monitor 27",Electrónica,Online,3,300,200
1611,2023-03-20,Monitor 27",Electrónica,Tienda Física,4,300,200
1612,2023-03-20,Escritorio,Mobiliario,Mayorista,1,400,250
1613,2023-03-20,Teclado Mecánico,Accesorios,Online,4,100,50
1614,2023-03-21,Escritorio,Mobiliario,Online,3,400,250
1615,2023-03-21,Monitor 27",Electrónica,Mayorista,2,300,200
1616,2023-03-21,Monitor 27",Electrónica,Online,1,300,200
1617,2023-03-21,Laptop Pro,Electrónica,Tienda Física,1,1200,900
1618,2023-03-21,Silla Ergonómica,Mobiliario,Mayorista,2,250,150
1619,2023-03-22,Monitor 27",Electrónica,Mayorista,4,300,200
1620,2023-03-22,Monitor 27",Electrónica,Mayorista,4,300,200
1621,2023-03-23,Teclado Mecánico,Accesorios,Mayorista,3,100,50
1622,2023-03-23,Monitor 27",Electrónica,Mayorista,2,300,200
1623,2023-03-23,Escritorio,Mobiliario,Mayorista,2,400,250
1624,2023-03-23,Silla Ergonómica,Mobiliario,Tienda Física,3,250,150
1625,2023-03-23,Silla Ergonómica,Mobiliario,Online,2,250,150
1626,2023-03-24,Monitor 27",Electrónica,Tienda Física,2,300,200
1627,2023-03-24,Teclado Mecánico,Accesorios,Mayorista,2,100,50
1628,2023-03-24,Escritorio,Mobiliario,Tienda Física,4,400,250
1629,2023-03-25,Monitor 27",Electrónica,Online,4,300,200
1630,2023-03-25,Laptop Pro,Electrónica,Tienda Física,4,1200,900
1631,2023-03-25,Escritorio,Mobiliario,Online,2,400,250
1632,2023-03-26,Mouse Inalámbrico,Accesorios,Tienda Física,4,50,20
1633,2023-03-26,Laptop Pro,Electrónica,Mayorista,4,1200,900
1634,2023-03-27,Laptop Pro,Electrónica,Tienda Física,4,1200,900
1635,2023-03-27,Mouse Inalámbrico,Accesorios,Online,1,50,20
1636,2023-03-27,Mouse Inalámbrico,Accesorios,Mayorista,3,50,20
1637,2023-03-27,Escritorio,Mobiliario,Online,3,400,250
1638,2023-03-27,Silla Ergonómica,Mobiliario,Mayorista,3,250,150
1639,2023-03-28,Teclado Mecánico,Accesorios,Tienda Física,3,100,50
1640,2023-03-28,Mouse Inalámbrico,Accesorios,Online,2,50,20
1641,2023-03-28,Escritorio,Mobiliario,Tienda Física,4,400,250
1642,2023-03-28,Teclado Mecánico,Accesorios,Tienda Física,1,100,50
1643,2023-03-29,Laptop Pro,Electrónica,Online,1,1200,900
1644,2023-03-30,Monitor 27",Electrónica,Mayorista,2,300,200
1645,2023-03-30,Monitor 27",Electrónica,Online,4,300,200
1646,2023-03-30,Escritorio,Mobiliario,Online,3,400,250
1647,2023-03-30,Monitor 27",Electrónica,Tienda Física,3,300,200
1648,2023-03-31,Laptop Pro,Electrónica,Tienda Física,3,1200,900
1649,2023-03-31,Silla Ergonómica,Mobiliario,Mayorista,3,250,150
1650,2023-03-31,Silla Ergonómica,Mobiliario,Online,4,250,150
1651,2023-03-31,Teclado Mecánico,Accesorios,Online,2,100,50
1652,2023-03-31,Silla Ergonómica,Mobiliario,Mayorista,2,250,150
1653,2023-04-01,Escritorio,Mobiliario,Tienda Física,1,400,250
1654,2023-04-01,Silla Ergonómica,Mobiliario,Tienda Física,4,250,150
1655,2023-04-01,Teclado Mecánico,Accesorios,Online,2,100,50
1656,2023-04-01,Escritorio,Mobiliario,Tienda Física,3,400,250
1657,2023-04-02,Escritorio,Mobiliario,Tienda Física,1,400,250
1658,2023-04-02,Teclado Mecánico,Accesorios,Online,4,100,50
1659,2023-04-02,Monitor 27",Electrónica,Online,3,300,200
1660,2023-04-02,Teclado Mecánico,Accesorios,Online,2,100,50
1661,2023-04-03,Monitor 27",Electrónica,Online,1,300,200
1662,2023-04-03,Teclado Mecánico,Accesorios,Mayorista,2,100,50
1663,2023-04-03,Monitor 27",Electrónica,Mayorista,3,300,200
1664,2023-04-03,Silla Ergonómica,Mobiliario,Tienda Física,3,250,150
1665,2023-04-03,Teclado Mecánico,Accesorios,Mayorista,4,100,50
1666,2023-04-04,Laptop Pro,Electrónica,Mayorista,1,1200,900
1667,2023-04-04,Laptop Pro,Electrónica,Tienda Física,2,1200,900
1668,2023-04-04,Teclado Mecánico,Accesorios,Tienda Física,3,100,50
1669,2023-04-05,Monitor 27",Electrónica,Online,2,300,200
1670,2023-04-05,Monitor 27",Electrónica,Tienda Física,4,300,200
1671,2023-04-05,Monitor 27",Electrónica,Tienda Física,2,300,200
1672,2023-04-05,Monitor 27",Electrónica,Tienda Física,4,300,200
1673,2023-04-06,Laptop Pro,Electrónica,Tienda Física,4,1200,900
1674,2023-04-06,Escritorio,Mobiliario,Online,3,400,250
1675,2023-04-06,Teclado Mecánico,Accesorios,Online,4,100,50
1676,2023-04-06,Monitor 27",Electrónica,Mayorista,1,300,200
1677,2023-04-06,Mouse Inalámbrico,Accesorios,Mayorista,2,50,20
1678,2023-04-07,Teclado Mecánico,Accesorios,Tienda Física,1,100,50
1679,2023-04-07,Monitor 27",Electrónica,Online,3,300,200
1680,2023-04-07,Escritorio,Mobiliario,Online,4,400,250
1681,2023-04-07,Silla Ergonómica,Mobiliario,Mayorista,3,250,150
1682,2023-04-07,Laptop Pro,Electrónica,Tienda Física,2,1200,900
1683,2023-04-08,Teclado Mecánico,Accesorios,Tienda Física,3,100,50
1684,2023-04-09,Escritorio,Mobiliario,Tienda Física,4,400,250
1685,2023-04-09,Escritorio,Mobiliario,Mayorista,3,400,250
1686,2023-04-09,Laptop Pro,Electrónica,Online,4,1200,900
1687,2023-04-10,Mouse Inalámbrico,Accesorios,Online,4,50,20
1688,2023-04-10,Laptop Pro,Electrónica,Online,2,1200,900
1689,2023-04-10,Silla Ergonómica,Mobiliario,Online,4,250,150
1690,2023-04-10,Mouse Inalámbrico,Accesorios,Tienda Física,4,50,20
1691,2023-04-10,Laptop Pro,Electrónica,Tienda Física,1,1200,900
1692,2023-04-11,Teclado Mecánico,Accesorios,Mayorista,4,100,50
1693,2023-04-11,Monitor 27",Electrónica,Tienda Física,3,300,200
1694,2023-04-12,Silla Ergonómica,Mobiliario,Tienda Física,1,250,150
1695,2023-04-12,Laptop Pro,Electrónica,Online,2,1200,900
1696,2023-04-12,Escritorio,Mobiliario,Mayorista,4,400,250
1697,2023-04-12,Escritorio,Mobiliario,Online,4,400,250
1698,2023-04-12,Silla Ergonómica,Mobiliario,Mayorista,4,250,150
1699,2023-04-13,Laptop Pro,Electrónica,Online,4,1200,900
1700,2023-04-13,Mouse Inalámbrico,Accesorios,Mayorista,2,50,20
1701,2023-04-13,Teclado Mecánico,Accesorios,Online,2,100,50
1702,2023-04-14,Mouse Inalámbrico,Accesorios,Online,1,50,20
1703,2023-04-14,Silla Ergonómica,Mobiliario,Tienda Física,2,250,150
1704,2023-04-14,Laptop Pro,Electrónica,Tienda Física,3,1200,900
1705,2023-04-15,Monitor 27",Electrónica,Mayorista,4,300,200
1706,2023-04-16,Monitor 27",Electrónica,Mayorista,4,300,200
1707,2023-04-16,Mouse Inalámbrico,Accesorios,Mayorista,1,50,20
1708,2023-04-16,Teclado Mecánico,Accesorios,Tienda Física,2,100,50
1709,2023-04-17,Monitor 27",Electrónica,Tienda Física,4,300,200
1710,2023-04-17,Escritorio,Mobiliario,Online,3,400,250
1711,2023-04-17,Silla Ergonómica,Mobiliario,Mayorista,4,250,150
1712,2023-04-17,Escritorio,Mobiliario,Tienda Física,3,400,250
1713,2023-04-17,Teclado Mecánico,Accesorios,Tienda Física,4,100,50
1714,2023-04-18,Laptop Pro,Electrónica,Tienda Física,4,1200,900
1715,2023-04-19,Monitor 27",Electrónica,Online,3,300,200
1716,2023-04-19,Teclado Mecánico,Accesorios,Online,1,100,50
1717,2023-04-19,Teclado Mecánico,Accesorios,Online,2,100,50
1718,2023-04-19,Teclado Mecánico,Accesorios,Mayorista,2,100,50
1719,2023-04-20,Escritorio,Mobiliario,Tienda Física,3,400,250
1720,2023-04-21,Mouse Inalámbrico,Accesorios,Tienda Física,3,50,20
1721,2023-04-21,Escritorio,Mobiliario,Mayorista,2,400,250
1722,2023-04-21,Monitor 27",Electrónica,Online,1,300,200
1723,2023-04-22,Teclado Mecánico,Accesorios,Online,3,100,50
1724,2023-04-22,Monitor 27",Electrónica,Online,3,300,200
1725,2023-04-22,Silla Ergonómica,Mobiliario,Online,3,250,150
1726,2023-04-23,Teclado Mecánico,Accesorios,Mayorista,2,100,50
1727,2023-04-23,Monitor 27",Electrónica,Tienda Física,2,300,200
1728,2023-04-24,Monitor 27",Electrónica,Online,3,300,200
1729,2023-04-24,Escritorio,Mobiliario,Tienda Física,2,400,250
1730,2023-04-24,Laptop Pro,Electrónica,Mayorista,2,1200,900
1731,2023-04-25,Teclado Mecánico,Accesorios,Tienda Física,2,100,50
1732,2023-04-25,Escritorio,Mobiliario,Tienda Física,3,400,250
1733,2023-04-25,Escritorio,Mobiliario,Online,1,400,250
1734,2023-04-26,Escritorio,Mobiliario,Tienda Física,2,400,250
1735,2023-04-26,Monitor 27",Electrónica,Tienda Física,3,300,200
1736,2023-04-27,Laptop Pro,Electrónica,Mayorista,1,1200,900
1737,2023-04-27,Teclado Mecánico,Accesorios,Mayorista,4,100,50
1738,2023-04-27,Teclado Mecánico,Accesorios,Online,4,100,50
1739,2023-04-27,Laptop Pro,Electrónica,Online,3,1200,900
1740,2023-04-27,Escritorio,Mobiliario,Online,1,400,250
1741,2023-04-28,Monitor 27",Electrónica,Tienda Física,4,300,200
1742,2023-04-28,Escritorio,Mobiliario,Mayorista,1,400,250
1743,2023-04-28,Monitor 27",Electrónica,Online,3,300,200
1744,2023-04-28,Monitor 27",Electrónica,Online,3,300,200
1745,2023-04-29,Mouse Inalámbrico,Accesorios,Tienda Física,4,50,20
1746,2023-04-30,Laptop Pro,Electrónica,Mayorista,3,1200,900
1747,2023-04-30,Monitor 27",Electrónica,Mayorista,3,300,200
1748,2023-04-30,Escritorio,Mobiliario,Tienda Física,3,400,250
1749,2023-04-30,Laptop Pro,Electrónica,Mayorista,4,1200,900
1750,2023-04-30,Laptop Pro,Electrónica,Tienda Física,1,1200,900
1751,2023-05-01,Silla Ergonómica,Mobiliario,Tienda Física,2,250,150
1752,2023-05-01,Monitor 27",Electrónica,Online,3,300,200
1753,2023-05-01,Silla Ergonómica,Mobiliario,Mayorista,3,250,150
1754,2023-05-01,Mouse Inalámbrico,Accesorios,Mayorista,4,50,20
1755,2023-05-01,Teclado Mecánico,Accesorios,Online,1,100,50
1756,2023-05-02,Silla Ergonómica,Mobiliario,Online,3,250,150
1757,2023-05-03,Silla Ergonómica,Mobiliario,Mayorista,4,250,150
1758,2023-05-03,Monitor 27",Electrónica,Tienda Física,1,300,200
1759,2023-05-03,Escritorio,Mobiliario,Online,4,400,250
1760,2023-05-03,Silla Ergonómica,Mobiliario,Mayorista,2,250,150
1761,2023-05-04,Laptop Pro,Electrónica,Tienda Física,3,1200,900
1762,2023-05-04,Monitor 27",Electrónica,Online,3,300,200
1763,2023-05-05,Mouse Inalámbrico,Accesorios,Online,2,50,20
1764,2023-05-05,Escritorio,Mobiliario,Online,3,400,250
1765,2023-05-05,Mouse Inalámbrico,Accesorios,Mayorista,4,50,20
1766,2023-05-06,Escritorio,Mobiliario,Online,2,400,250
1767,2023-05-06,Mouse Inalámbrico,Accesorios,Tienda Física,2,50,20
1768,2023-05-06,Mouse Inalámbrico,Accesorios,Tienda Física,2,50,20
1769,2023-05-07,Teclado Mecánico,Accesorios,Tienda Física,3,100,50
1770,2023-05-07,Teclado Mecánico,Accesorios,Online,3,100,50
1771,2023-05-08,Mouse Inalámbrico,Accesorios,Mayorista,3,50,20
1772,2023-05-08,Monitor 27",Electrónica,Mayorista,4,300,200
1773,2023-05-08,Mouse Inalámbrico,Accesorios,Online,4,50,20
1774,2023-05-08,Teclado Mecánico,Accesorios,Online,3,100,50
1775,2023-05-09,Laptop Pro,Electrónica,Online,4,1200,900
1776,2023-05-09,Laptop Pro,Electrónica,Online,2,1200,900
1777,2023-05-09,Mouse Inalámbrico,Accesorios,Mayorista,3,50,20
1778,2023-05-10,Escritorio,Mobiliario,Tienda Física,3,400,250
1779,2023-05-11,Silla Ergonómica,Mobiliario,Tienda Física,1,250,150
1780,2023-05-11,Laptop Pro,Electrónica,Tienda Física,4,1200,900
1781,2023-05-12,Laptop Pro,Electrónica,Mayorista,4,1200,900
1782,2023-05-12,Escritorio,Mobiliario,Online,4,400,250
1783,2023-05-12,Silla Ergonómica,Mobiliario,Mayorista,3,250,150
1784,2023-05-12,Silla Ergonómica,Mobiliario,Tienda Física,2,250,150
1785,2023-05-12,Silla Ergonómica,Mobiliario,Online,4,250,150
1786,2023-05-13,Teclado Mecánico,Accesorios,Online,2,100,50
1787,2023-05-13,Teclado Mecánico,Accesorios,Mayorista,2,100,50
1788,2023-05-13,Laptop Pro,Electrónica,Mayorista,4,1200,900
1789,2023-05-13,Teclado Mecánico,Accesorios,Tienda Física,1,100,50
1790,2023-05-14,Silla Ergonómica,Mobiliario,Tienda Física,2,250,150
1791,2023-05-15,Monitor 27",Electrónica,Tienda Física,2,300,200
1792,2023-05-16,Escritorio,Mobiliario,Online,1,400,250
1793,2023-05-17,Monitor 27",Electrónica,Mayorista,2,300,200
1794,2023-05-17,Escritorio,Mobiliario,Mayorista,1,400,250
1795,2023-05-17,Silla Ergonómica,Mobiliario,Online,4,250,150
1796,2023-05-18,Monitor 27",Electrónica,Online,3,300,200
1797,2023-05-18,Silla Ergonómica,Mobiliario,Mayorista,1,250,150
1798,2023-05-19,Laptop Pro,Electrónica,Mayorista,3,1200,900
1799,2023-05-19,Escritorio,Mobiliario,Online,2,400,250
1800,2023-05-19,Mouse Inalámbrico,Accesorios,Online,2,50,20
1801,2023-05-20,Teclado Mecánico,Accesorios,Tienda Física,3,100,50
1802,2023-05-20,Laptop Pro,Electrónica,Mayorista,2,1200,900
1803,2023-05-20,Laptop Pro,Electrónica,Online,4,1200,900
1804,2023-05-20,Monitor 27",Electrónica,Online,4,300,200
1805,2023-05-20,Monitor 27",Electrónica,Mayorista,4,300,200
1806,2023-05-21,Monitor 27",Electrónica,Mayorista,3,300,200
1807,2023-05-22,Laptop Pro,Electrónica,Tienda Física,2,1200,900
1808,2023-05-22,Escritorio,Mobiliario,Tienda Física,2,400,250
1809,2023-05-22,Escritorio,Mobiliario,Mayorista,3,400,250
1810,2023-05-22,Monitor 27",Electrónica,Online,2,300,200
1811,2023-05-22,Escritorio,Mobiliario,Tienda Física,2,400,250
1812,2023-05-23,Silla Ergonómica,Mobiliario,Mayorista,4,250,150
1813,2023-05-23,Monitor 27",Electrónica,Mayorista,4,300,200
1814,2023-05-23,Teclado Mecánico,Accesorios,Online,2,100,50
1815,2023-05-23,Escritorio,Mobiliario,Mayorista,4,400,250
1816,2023-05-23,Mouse Inalámbrico,Accesorios,Tienda Física,4,50,20
1817,2023-05-24,Silla Ergonómica,Mobiliario,Online,3,250,150
1818,2023-05-24,Escritorio,Mobiliario,Online,1,400,250
1819,2023-05-24,Laptop Pro,Electrónica,Tienda Física,4,1200,900
1820,2023-05-25,Teclado Mecánico,Accesorios,Mayorista,1,100,50
1821,2023-05-25,Teclado Mecánico,Accesorios,Online,2,100,50
1822,2023-05-25,Silla Ergonómica,Mobiliario,Mayorista,4,250,150
1823,2023-05-26,Teclado Mecánico,Accesorios,Mayorista,3,100,50
1824,2023-05-26,Monitor 27",Electrónica,Online,3,300,200
1825,2023-05-26,Silla Ergonómica,Mobiliario,Tienda Física,3,250,150
1826,2023-05-27,Teclado Mecánico,Accesorios,Mayorista,3,100,50
1827,2023-05-27,Teclado Mecánico,Accesorios,Tienda Física,1,100,50
1828,2023-05-27,Mouse Inalámbrico,Accesorios,Mayorista,4,50,20
1829,2023-05-28,Monitor 27",Electrónica,Tienda Física,2,300,200
1830,2023-05-28,Monitor 27",Electrónica,Online,1,300,200
1831,2023-05-28,Monitor 27",Electrónica,Tienda Física,2,300,200
1832,2023-05-28,Laptop Pro,Electrónica,Online,3,1200,900
1833,2023-05-29,Teclado Mecánico,Accesorios,Tienda Física,3,100,50
1834,2023-05-29,Escritorio,Mobiliario,Mayorista,3,400,250
1835,2023-05-29,Monitor 27",Electrónica,Mayorista,4,300,200
1836,2023-05-29,Escritorio,Mobiliario,Mayorista,1,400,250
1837,2023-05-29,Silla Ergonómica,Mobiliario,Tienda Física,1,250,150
1838,2023-05-30,Mouse Inalámbrico,Accesorios,Tienda Física,3,50,20
1839,2023-05-30,Teclado Mecánico,Accesorios,Online,1,100,50
1840,2023-05-30,Mouse Inalámbrico,Accesorios,Online,2,50,20
1841,2023-05-30,Mouse Inalámbrico,Accesorios,Online,3,50,20
1842,2023-05-30,Monitor 27",Electrónica,Online,4,300,200
1843,2023-05-31,Teclado Mecánico,Accesorios,Tienda Física,2,100,50
1844,2023-05-31,Laptop Pro,Electrónica,Tienda Física,2,1200,900
1845,2023-06-01,Teclado Mecánico,Accesorios,Tienda Física,1,100,50
1846,2023-06-02,Monitor 27",Electrónica,Tienda Física,2,300,200
1847,2023-06-02,Teclado Mecánico,Accesorios,Online,3,100,50
1848,2023-06-02,Silla Ergonómica,Mobiliario,Tienda Física,1,250,150
1849,2023-06-02,Escritorio,Mobiliario,Online,3,400,250
1850,2023-06-03,Escritorio,Mobiliario,Online,2,400,250
1851,2023-06-03,Monitor 27",Electrónica,Online,2,300,200
1852,2023-06-04,Monitor 27",Electrónica,Online,2,300,200
1853,2023-06-04,Mouse Inalámbrico,Accesorios,Mayorista,4,50,20
1854,2023-06-04,Laptop Pro,Electrónica,Tienda Física,3,1200,900
1855,2023-06-04,Mouse Inalámbrico,Accesorios,Mayorista,1,50,20
1856,2023-06-05,Laptop Pro,Electrónica,Online,3,1200,900
1857,2023-06-05,Teclado Mecánico,Accesorios,Online,2,100,50
1858,2023-06-05,Escritorio,Mobiliario,Online,4,400,250
1859,2023-06-06,Mouse Inalámbrico,Accesorios,Mayorista,1,50,20
1860,2023-06-06,Laptop Pro,Electrónica,Mayorista,3,1200,900
1861,2023-06-06,Mouse Inalámbrico,Accesorios,Mayorista,3,50,20
1862,2023-06-06,Escritorio,Mobiliario,Tienda Física,4,400,250
1863,2023-06-07,Teclado Mecánico,Accesorios,Mayorista,3,100,50
1864,2023-06-08,Mouse Inalámbrico,Accesorios,Online,1,50,20
1865,2023-06-08,Escritorio,Mobiliario,Mayorista,1,400,250
1866,2023-06-08,Monitor 27",Electrónica,Mayorista,2,300,200
1867,2023-06-09,Escritorio,Mobiliario,Mayorista,2,400,250
1868,2023-06-09,Monitor 27",Electrónica,Online,1,300,200
1869,2023-06-09,Laptop Pro,Electrónica,Tienda Física,2,1200,900
1870,2023-06-09,Laptop Pro,Electrónica,Tienda Física,4,1200,900
1871,2023-06-09,Silla Ergonómica,Mobiliario,Tienda Física,3,250,150
1872,2023-06-10,Mouse Inalámbrico,Accesorios,Mayorista,4,50,20
1873,2023-06-10,Laptop Pro,Electrónica,Mayorista,4,1200,900
1874,2023-06-10,Monitor 27",Electrónica,Mayorista,4,300,200
1875,2023-06-11,Laptop Pro,Electrónica,Online,3,1200,900
1876,2023-06-11,Silla Ergonómica,Mobiliario,Mayorista,3,250,150
1877,2023-06-11,Escritorio,Mobiliario,Mayorista,2,400,250
1878,2023-06-12,Escritorio,Mobiliario,Mayorista,2,400,250
1879,2023-06-12,Mouse Inalámbrico,Accesorios,Tienda Física,1,50,20
1880,2023-06-12,Mouse Inalámbrico,Accesorios,Online,3,50,20
1881,2023-06-12,Mouse Inalámbrico,Accesorios,Mayorista,1,50,20
1882,2023-06-13,Laptop Pro,Electrónica,Online,1,1200,900
1883,2023-06-14,Silla Ergonómica,Mobiliario,Tienda Física,4,250,150
1884,2023-06-14,Teclado Mecánico,Accesorios,Online,4,100,50
1885,2023-06-14,Laptop Pro,Electrónica,Mayorista,1,1200,900
1886,2023-06-15,Silla Ergonómica,Mobiliario,Online,2,250,150
1887,2023-06-15,Monitor 27",Electrónica,Tienda Física,3,300,200
1888,2023-06-16,Silla Ergonómica,Mobiliario,Mayorista,4,250,150
1889,2023-06-16,Silla Ergonómica,Mobiliario,Tienda Física,3,250,150
1890,2023-06-16,Laptop Pro,Electrónica,Online,3,1200,900
1891,2023-06-16,Monitor 27",Electrónica,Mayorista,2,300,200
1892,2023-06-17,Laptop Pro,Electrónica,Online,3,1200,900
1893,2023-06-17,Laptop Pro,Electrónica,Online,2,1200,900
1894,2023-06-17,Monitor 27",Electrónica,Mayorista,2,300,200
1895,2023-06-18,Laptop Pro,Electrónica,Online,2,1200,900
1896,2023-06-18,Teclado Mecánico,Accesorios,Tienda Física,1,100,50
1897,2023-06-19,Mouse Inalámbrico,Accesorios,Tienda Física,4,50,20
1898,2023-06-19,Teclado Mecánico,Accesorios,Tienda Física,2,100,50
1899,2023-06-19,Teclado Mecánico,Accesorios,Mayorista,3,100,50
1900,2023-06-20,Escritorio,Mobiliario,Tienda Física,3,400,250
1901,2023-06-20,Monitor 27",Electrónica,Tienda Física,1,300,200
1902,2023-06-21,Laptop Pro,Electrónica,Online,2,1200,900
1903,2023-06-21,Escritorio,Mobiliario,Mayorista,3,400,250
1904,2023-06-21,Mouse Inalámbrico,Accesorios,Tienda Física,3,50,20
1905,2023-06-22,Teclado Mecánico,Accesorios,Mayorista,3,100,50
1906,2023-06-22,Mouse Inalámbrico,Accesorios,Tienda Física,2,50,20
1907,2023-06-23,Silla Ergonómica,Mobiliario,Tienda Física,1,250,150
1908,2023-06-23,Silla Ergonómica,Mobiliario,Tienda Física,4,250,150
1909,2023-06-23,Silla Ergonómica,Mobiliario,Mayorista,4,250,150
1910,2023-06-24,Escritorio,Mobiliario,Online,4,400,250
1911,2023-06-24,Monitor 27",Electrónica,Tienda Física,4,300,200
1912,2023-06-25,Monitor 27",Electrónica,Mayorista,3,300,200
1913,2023-06-25,Laptop Pro,Electrónica,Online,3,1200,900
1914,2023-06-25,Monitor 27",Electrónica,Online,2,300,200
1915,2023-06-26,Mouse Inalámbrico,Accesorios,Tienda Física,3,50,20
1916,2023-06-26,Laptop Pro,Electrónica,Mayorista,1,1200,900
1917,2023-06-26,Monitor 27",Electrónica,Online,2,300,200
1918,2023-06-26,Teclado Mecánico,Accesorios,Tienda Física,1,100,50
1919,2023-06-27,Mouse Inalámbrico,Accesorios,Tienda Física,3,50,20
1920,2023-06-28,Silla Ergonómica,Mobiliario,Online,2,250,150
1921,2023-06-28,Escritorio,Mobiliario,Online,4,400,250
1922,2023-06-28,Silla Ergonómica,Mobiliario,Online,3,250,150
1923,2023-06-28,Silla Ergonómica,Mobiliario,Mayorista,4,250,150
1924,2023-06-28,Monitor 27",Electrónica,Online,4,300,200
1925,2023-06-29,Teclado Mecánico,Accesorios,Mayorista,3,100,50
1926,2023-06-30,Silla Ergonómica,Mobiliario,Mayorista,3,250,150
1927,2023-07-01,Laptop Pro,Electrónica,Mayorista,2,1200,900
1928,2023-07-01,Laptop Pro,Electrónica,Mayorista,4,1200,900
1929,2023-07-01,Silla Ergonómica,Mobiliario,Online,3,250,150
1930,2023-07-01,Monitor 27",Electrónica,Mayorista,4,300,200
1931,2023-07-01,Mouse Inalámbrico,Accesorios,Mayorista,1,50,20
